459.0	2026-07-15 00:00:00+00:00	2026-07-14 00:00:00+00:00	9003X	한국투자ACE미국30년국채엔화노출액티브증권상장지수(채권)	채권	최은영	2024-03-08 00:00:00+00:00	환매수수료없음	-1.3472	7800000.0	0.0	63031277704.0	63031277704.0	0.0	0.0	0.0	99.5	60.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	-1.83	0.0		미래에셋증권 외 6개	최은영	김소희	해외FI운용부	홍콩상하이은행 (HSBC은행)	한국펀드파트너스	FI운용본부				일반펀드	일반펀드	추가형	공모	예	예		아니요
460.0	2026-07-15 00:00:00+00:00	2026-07-14 00:00:00+00:00	9004H	한국투자ACE머니마켓액티브증권상장지수투자신탁(채권)	채권	조익환	2024-07-05 00:00:00+00:00	환매수수료없음	0.0099	6547000.0	56977217612.0	689587586513.0	689587586513.0	0.0	0.0	0.0	99.5	60.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.78	0.0	0.0		키움증권 외 6개	조익환		FI운용1부	신한은행	신한펀드파트너스	FI운용본부				일반펀드	일반펀드	추가형	공모	예	예		아니요
461.0	2026-07-15 00:00:00+00:00	2026-07-14 00:00:00+00:00	9004Y	한국투자ACE미국10년국채액티브증권상장지수투자신탁(채권)	채권	최은영	2025-07-18 00:00:00+00:00	환매수수료없음	-1.0234	9800000.0	0.0	104591002842.0	104591002842.0	0.0	0.0	0.0	99.5	60.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0		키움증권 외 5개	최은영	김소희	해외FI운용부	한국씨티은행	신한펀드파트너스	FI운용본부				일반펀드	일반펀드	추가형	공모	예	예		아니요
462.0	2026-07-15 00:00:00+00:00	2026-07-14 00:00:00+00:00	9004Z	한국투자ACE미국10년국채액티브증권상장지수투자신탁(채권)(H)	채권	최은영	2025-07-18 00:00:00+00:00	환매수수료없음	-0.3329	3500000.0	0.0	34351629146.0	34351629146.0	0.0	0.0	0.0	99.5	60.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63	0.0	0.0		키움증권 외 5개	최은영	김소희	해외FI운용부	한국씨티은행	신한펀드파트너스	FI운용본부				일반펀드	일반펀드	추가형	공모	예	예		아니요
463.0	2026-07-15 00:00:00+00:00	2026-07-14 00:00:00+00:00	9005B	한국투자ACE우량회사채(AA-이상)액티브증권상장지수투자신탁(채권)	채권	홍다정	2025-09-08 00:00:00+00:00	환매수수료없음	-0.1818	1508000.0	0.0	148822385339.0	148822385339.0	0.0	0.0	0.0	99.5	60.3	0.0	0.0	0.0	0.0	80.0	5.52	0.0	0.0	0.0	0.0	-20.0	-1.41	0.0	0.0	0.0	0.0	0.0	4.11	0.0	3.61	0.0	0.0		한국투자증권 외 5개	홍다정	박빛나라	FI운용2부	신한은행	신한펀드파트너스	FI운용본부				일반펀드	일반펀드	추가형	공모	예	예		아니요
